70.0650046591191	positive	1.71256931059071
71.4385728149841	positive	2.78682961113592
73.0086769518628	positive	1.85419184168145
73.2717868930144	positive	2.41984941971307
81.069795355829	positive	3.95434264168523
93.0696406564484	positive	6.29097424302921
95.0853915981942	positive	5.99463870603762
96.0442797723783	positive	2.14025007442267
96.0887116342545	positive	4.46953906917939
104.106999698802	positive	1.63409049544435
105.069969541621	positive	4.94795207319849
106.049630456669	positive	1.40301061197704
107.08521978638	positive	2.64909627014463
109.101011607698	positive	2.83181820084075
119.085289005201	positive	2.36248261140149
121.100973023714	positive	4.8239466828477
122.104313975182	positive	3.76122014598968
123.007445267805	positive	4.94795207319849
123.116608940838	positive	3.83618419411074
126.054912094308	positive	1.8084033333551
135.116706865059	positive	7.1740526395301
136.120153962895	positive	6.29751016082755
138.054934482211	positive	3.61803253625958
138.091358572958	positive	1.36597642186992
139.05825107312	positive	3.00608920915152
140.059202904385	positive	1.53206659563226
141.018150601175	positive	5.02252510392983
142.021578079624	positive	1.57462823979223
144.065516487501	positive	2.02235963392197
145.097169522923	positive	1.9810610522169
147.07647000066	positive	2.1013398234347
147.116746274731	positive	4.84482675971798
149.132442091562	positive	5.70793310228109
150.135785611506	positive	4.94795207319849
155.033814344993	positive	3.43576983361101
157.064931882435	positive	3.43576983361101
158.068222978525	positive	1.37951675147474
159.028722643953	positive	5.27124528113831
159.02890054277	positive	2.31112479718451
159.080426651746	positive	1.50123386141988
160.032094243528	positive	4.85437708661674
161.136441389699	positive	1.38597614066793
161.132410821874	positive	4.94795207319849
162.112303738162	positive	1.65293214675877
163.147927714183	positive	5.43639114166154
164.151353633177	positive	1.84620454969588
165.163693351038	positive	2.88968681392675
166.003327486521	positive	2.05593726331375
167.075353600874	positive	1.32646670521592
167.117820493641	positive	2.18169610778286
168.065482998686	positive	3.33096664638172
169.068837661181	positive	1.42581438148479
172.057172555789	positive	1.55316583481247
175.148054606897	positive	6.30484629638652
176.151398526813	positive	5.09627872937033
177.102148443957	positive	1.87516798478387
177.163684757906	positive	2.78331870419961
180.087958658175	positive	1.38020092617797
186.076100441217	positive	3.43817900245742
187.079353829387	positive	3.5852501151604
